time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-08-05T15:59:38.098Z,-46.357,166.3042,30.375,4.5,mwr,52,71,0.323,0.98,us,us6000ky4b,2023-10-07T21:38:59.040Z,off the west coast of the South Island of New Zealand,earthquake,7.32,4.376,0.065,23,reviewed,us,us
2023-07-06T10:31:08.437Z,-60.5509,153.7183,10,5.9,mww,76,34,6.687,0.89,us,us6000kqez,2023-09-09T21:54:51.040Z,west of Macquarie Island,earthquake,11.6,1.766,0.059,28,reviewed,us,us
2023-06-28T11:40:13.412Z,-49.8404,163.4828,10,4.6,mb,16,131,4.257,0.98,us,us6000knlv,2023-09-08T14:18:25.040Z,"Auckland Islands, New Zealand region",earthquake,11.68,1.958,0.192,8,reviewed,us,us
2023-06-10T22:17:07.448Z,-60.6035,159.5042,10,4.7,mb,21,150,15.829,0.49,us,us7000k8y0,2023-08-12T17:15:27.040Z,Macquarie Island region,earthquake,14.05,1.865,0.142,15,reviewed,us,us
2023-06-09T21:43:03.309Z,-60.4115,159.6411,10,4.5,mb,20,139,5.942,0.79,us,us7000k8pg,2023-08-12T17:15:24.040Z,Macquarie Island region,earthquake,13.86,1.951,0.14,15,reviewed,us,us
2023-06-09T21:21:42.613Z,-60.5065,160.2974,10,5.9,mww,68,56,6.069,0.37,us,us7000k7iz,2023-08-12T17:15:14.040Z,Macquarie Island region,earthquake,8,1.778,0.056,31,reviewed,us,us
2023-06-05T03:14:13.612Z,-62.0422,156.5427,10,4.6,mb,25,105,17.469,0.87,us,us7000k7zl,2023-08-12T17:15:17.040Z,Balleny Islands region,earthquake,15.83,1.862,0.129,18,reviewed,us,us
2023-06-05T02:45:59.297Z,-62.2765,155.4298,10,5.8,mww,111,38,17.924,0.82,us,us7000k6bx,2023-08-12T17:15:03.040Z,Balleny Islands region,earthquake,11.59,1.743,0.093,11,reviewed,us,us
2023-05-31T02:21:23.997Z,-49.6093,163.8553,14.778,6.3,mww,138,52,3.934,0.86,us,us7000k54z,2023-08-05T22:07:41.040Z,"Auckland Islands, New Zealand region",earthquake,9.95,3.019,0.066,22,reviewed,us,us
2023-04-29T07:48:54.834Z,-61.6857,160.6479,10,4.5,mb,17,73,15.916,0.61,us,us6000k9ny,2023-07-11T01:44:43.040Z,Balleny Islands region,earthquake,15.24,1.893,0.157,12,reviewed,us,us
2023-04-29T05:28:56.078Z,-61.82,160.9786,10,4.5,mb,15,110,15.779,0.96,us,us7000jwwd,2023-07-11T01:44:53.040Z,Balleny Islands region,earthquake,15.62,1.925,0.128,18,reviewed,us,us
